topic,term,beta
5,매각,1.9059554748988314e-51
6,매각,1.6054167085809874e-19
7,매각,4.6366374109444156e-7
8,매각,6.023330358478128e-4
9,매각,2.1700436068323497e-173
1,징역,0.001927352082471295
2,징역,0.004682919662059158
3,징역,5.094416701473071e-17
4,징역,2.3185620446760957e-14
5,징역,7.564898137111284e-6
6,징역,1.0544369058058876e-18
7,징역,0.0017332405566994572
8,징역,5.52786606209876e-5
9,징역,4.539112345485294e-52
1,공공성,1.2189403644030228e-4
2,공공성,2.071202762633118e-43
3,공공성,1.505068098480629e-4
4,공공성,4.668897223589027e-33
5,공공성,8.086856605506549e-4
6,공공성,1.3653247495461318e-37
7,공공성,2.7406562816615256e-148
8,공공성,1.7929990626753842e-173
9,공공성,2.5621747828284997e-11
1,기준,0.0018052727248162983
2,기준,0.001254143271048251
3,기준,4.016841088485227e-5
4,기준,0.0017396051855333755
5,기준,0.002735563374210375
6,기준,0.002733162203727603
7,기준,6.448067822712604e-4
8,기준,0.001302319152930148
9,기준,0.001315228839540861
1,과태료,3.9478432616410285e-4
2,과태료,0.001632599508573134
3,과태료,9.768035110357157e-34
4,과태료,5.055719834582495e-35
5,과태료,0.005033629215848925
6,과태료,3.2721688862920025e-25
7,과태료,3.0417738036095023e-28
8,과태료,3.2927617119379546e-13
9,과태료,3.41880407649376e-18
1,제삼자,1.3971285267229363e-5
2,제삼자,8.24917943504013e-4
3,제삼자,7.347917210476378e-32
4,제삼자,8.224870988611219e-15
5,제삼자,0.0038850755164095085
6,제삼자,2.7493234115627262e-22
7,제삼자,7.990898479150866e-4
8,제삼자,1.853481921237928e-4
9,제삼자,1.0638111067953412e-35
1,고위공직자,0.007244550356871828
2,고위공직자,0.003025699106157473
3,고위공직자,2.035060415358907e-10
4,고위공직자,2.2510790151245367e-13
5,고위공직자,3.9704547111553136e-4
6,고위공직자,1.6480678627215967e-5
7,고위공직자,4.124113273094182e-21
8,고위공직자,7.531217472114274e-9
9,고위공직자,7.017733019401368e-4
1,매뉴얼,0.0010494142083108849
2,매뉴얼,9.77620831341655e-38
3,매뉴얼,8.496950338865761e-26
4,매뉴얼,1.5513478491884296e-173
5,매뉴얼,7.134400726361546e-15
6,매뉴얼,0.0010099096837266157
7,매뉴얼,2.154675813804295e-175
8,매뉴얼,1.517452907895085e-48
9,매뉴얼,8.728252055974929e-174
1,거주,1.192652458943381e-21
2,거주,5.227352471806174e-21
3,거주,6.924216106612402e-5
4,거주,1.5460244443552402e-4
5,거주,7.414229068486978e-182
6,거주,8.852981175406659e-172
7,거주,2.675949367416082e-4
8,거주,8.040213094231615e-4
9,거주,1.1125806098594427e-14
1,분야,8.600287441177177e-4
2,분야,1.06087132386374e-9
3,분야,5.263766182416563e-22
4,분야,1.7288290620527625e-15
5,분야,0.0010028768721630928
6,분야,0.0013983823076719997
7,분야,1.4978442691761552e-4
8,분야,2.4729573004542303e-6
9,분야,0.0033156707803079903
1,설치,3.8012471198810315e-4
2,설치,4.530651829434406e-4
3,설치,4.134719145460905e-4
4,설치,0.0011954752186076234
5,설치,7.421429969317471e-5
6,설치,4.396841909882899e-35
7,설치,8.194810225310698e-4
8,설치,3.911126604817189e-9
9,설치,0.001663861148992598
1,운영,0.0013329443990732748
2,운영,4.0890263590964194e-4
3,운영,3.2365507516951385e-4
4,운영,0.0016129330953108252
5,운영,2.8808233173888156e-5
6,운영,4.197187373157388e-4
7,운영,4.932989707152603e-4
8,운영,0.002375864979215534
9,운영,0.0016535622894214197
1,입주자,2.1557265595734004e-192
2,입주자,3.6357604783006605e-194
3,입주자,4.7744153967455307e-188
4,입주자,1.244733657558194e-188
5,입주자,8.665270603909254e-194
6,입주자,9.790215205127391e-188
7,입주자,3.7127225874538814e-4
8,입주자,5.789101727284784e-4
9,입주자,5.401801361647069e-16
1,체계,2.541815435954478e-4
2,체계,4.633812817878252e-25
3,체계,3.713425522243931e-33
4,체계,5.701351651931915e-15
5,체계,9.952465676608864e-9
6,체계,7.541836963014327e-4
7,체계,8.714960333095609e-4
8,체계,3.761335122211511e-5
9,체계,0.001158551388912514
1,국민의당,7.828762336669146e-8
2,국민의당,1.0310592904246681e-16
3,국민의당,1.0296741157438524e-9
4,국민의당,0.0038995821513032637
5,국민의당,1.3458882828141665e-4
6,국민의당,4.809271373259777e-5
7,국민의당,3.2005411434461548e-25
8,국민의당,3.3185511772521815e-12
9,국민의당,8.410674397645829e-37
1,김용태,7.775860264957254e-24
2,김용태,5.523893900398372e-4
3,김용태,4.4318604627955215e-128
4,김용태,2.225955820314591e-13
5,김용태,6.888928563186939e-4
6,김용태,3.044397309604184e-23
7,김용태,1.1958010210774858e-43
8,김용태,4.81029057795858e-19
9,김용태,4.121200857323636e-170
1,제출,0.0026466554218867473
2,제출,0.009696963614847986
3,제출,2.931417560335506e-5
4,제출,0.0014144276890355014
5,제출,0.0021272165250459324
6,제출,0.0011815961143126425
7,제출,5.872873513376974e-4
8,제출,0.0032853376603286474
9,제출,2.1869265043820137e-6
1,공방,4.700293024117554e-143
2,공방,3.414144573614732e-4
3,공방,1.6389190069426602e-4
4,공방,5.407420219800535e-4
5,공방,1.179333123424604e-4
6,공방,4.350854652664705e-170
7,공방,3.846026093591501e-27
8,공방,1.3746100650200427e-4
9,공방,2.9772150665686886e-20
1,비판,1.412106769263194e-4
2,비판,0.002080328097655402
3,비판,0.0026292171830143178
4,비판,0.004478180287004117
5,비판,0.0015636178738170612
6,비판,5.075789653693996e-4
7,비판,7.312779793217616e-4
8,비판,0.0022461286382552195
9,비판,0.00066531480935594215
1,국회의장,7.947322015571486e-47
2,국회의장,2.645560782300354e-4
3,국회의장,3.846402359829841e-10
4,국회의장,0.001586436159005748
5,국회의장,2.4496173894918434e-16
6,국회의장,2.7651663973994966e-162
7,국회의장,1.8778612915129767e-35
8,국회의장,0.0028222419504043716
9,국회의장,4.481364428074867e-32
1,본회의장,1.1728099231661804e-129
2,본회의장,1.5193194137339577e-4
3,본회의장,2.6668726244886284e-14
4,본회의장,0.001162996375203772
5,본회의장,3.9476437549781814e-30
6,본회의장,2.5845797478368463e-38
7,본회의장,1.705515086069377e-29
8,본회의장,8.678008108767095e-24
9,본회의장,1.9975779347577963e-80
1,계기,1.1846848219344476e-13
2,계기,0.0017159143874210868
3,계기,0.001766913840823013
4,계기,6.974827986958302e-4
5,계기,8.070817121200364e-4
6,계기,3.402133332095965e-4
7,계기,4.510208603404795e-4
8,계기,5.801316239746476e-4
9,계기,7.689717025257831e-4
1,골프장,3.390890542022788e-119
2,골프장,7.10439841494939e-176
3,골프장,3.123691900924522e-169
4,골프장,1.5458787525430846e-4
5,골프장,4.515387650324986e-4
6,골프장,3.137208478747849e-8
7,골프장,1.4422674472017698e-176
8,골프장,3.491607771777376e-4
9,골프장,1.0926168504536257e-163
1,소비,3.5747553429039035e-50
2,소비,7.253193255950053e-106
3,소비,2.6994408716507288e-177
4,소비,4.292930318377609e-43
5,소비,7.374203335173094e-4
6,소비,3.0878214882401427e-4
7,소비,1.4933139120315226e-178
8,소비,1.0712820717614702e-175
9,소비,2.632456246958551e-26
1,쟁점,2.2639026201577003e-15
2,쟁점,0.0016507188986794412
3,쟁점,1.8040364341019332e-12
4,쟁점,2.057624852220682e-4
5,쟁점,0.0010332373501964673
6,쟁점,4.4551663584280975e-6
7,쟁점,3.7878549064178397e-26
8,쟁점,2.0053591652835826e-4
9,쟁점,5.73640509833076e-29
1,합헌,3.2222328536771134e-40
2,합헌,2.174918907780714e-42
3,합헌,2.2161817272245913e-180
4,합헌,9.258026132189252e-30
5,합헌,0.0018964977652397971
6,합헌,5.305521781380403e-177
7,합헌,3.3249465698907208e-180
8,합헌,2.6130357317492136e-161
9,합헌,2.0696130702913617e-36
1,접대비,1.3927894858634305e-41
2,접대비,1.5882655835896617e-191
3,접대비,8.477387204128758e-186
4,접대비,6.813243451790997e-154
5,접대비,4.515470869618567e-4
6,접대비,5.255823378593604e-183
7,접대비,2.599585815219915e-188
8,접대비,9.39352452931871e-184
9,접대비,3.7976260754273093e-23
1,목적,4.378977488840833e-11
2,목적,1.940087246012566e-12
3,목적,1.6282907719487381e-9
4,목적,0.0013963802089776752
5,목적,0.002297368832430147
6,목적,4.797508959489133e-4
7,목적,0.0021702815632243665
8,목적,9.21135489301056e-4
9,목적,4.3791391093792265e-4
1,전달,3.611358894279692e-16
2,전달,1.1769027643739565e-23
3,전달,1.4729746382533235e-39
4,전달,2.222026214962348e-13
5,전달,0.0025901623773428163
6,전달,2.220155821127623e-4
7,전달,2.953784955131788e-14
8,전달,4.936440427739454e-41
9,전달,9.022981730128565e-48
1,강연,9.193138619235904e-167
2,강연,7.447131656390826e-167
3,강연,4.2536137229471766e-16
4,강연,6.184097777471922e-4
5,강연,8.743391527425241e-16
6,강연,5.049548418620898e-4
7,강연,1.8342244619087702e-166
8,강연,1.8828953313155126e-161
9,강연,5.1593425216604195e-18
1,감경,1.4717372540909423e-11
2,감경,1.4857046173237854e-4
3,감경,2.269990947149009e-6
4,감경,4.956076538344365e-173
5,감경,1.8916587279610596e-5
6,감경,0.0010655623877731495
7,감경,3.2967795420794004e-173
8,감경,1.199244804113976e-134
9,감경,1.1793515475208478e-4
1,검사,1.2107023450769778e-4
2,검사,2.8692238736593427e-5
3,검사,0.003042703439446043
4,검사,3.5037017734006946e-4
5,검사,4.273015347706286e-4
6,검사,1.4615976642004083e-6
7,검사,1.930910234794509e-21
8,검사,4.28328881126148e-17
9,검사,1.7216051326901998e-4
1,변협,1.0781753418039281e-47
2,변협,4.8731783917147294e-14
3,변협,2.1212001551047633e-4
4,변협,7.074666437978849e-131
5,변협,4.516575833924945e-4
6,변협,4.3584418403112905e-4
7,변협,1.6714128288287385e-179
8,변협,4.318170823468e-176
9,변협,1.2419250293741933e-109
1,피고인,1.1829029607264592e-31
2,피고인,1.8392963685054802e-27
3,피고인,7.525325861484128e-4
4,피고인,1.9273465003499134e-147
5,피고인,9.033283462521618e-10
6,피고인,9.027967739487659e-13
7,피고인,5.036445041037116e-173
8,피고인,3.491607271059855e-4
9,피고인,9.138237080258473e-18
1,부문,4.950455087531848e-4
2,부문,2.718648497344068e-4
3,부문,6.121778392669158e-16
4,부문,3.6962763352406415e-17
5,부문,0.0012511007393451862
6,부문,8.467845612906792e-16
7,부문,1.5417594502653792e-29
8,부문,5.382592105141732e-4
9,부문,3.743155334913758e-4
1,지난해,0.002409352331977215
2,지난해,0.001328238280633805
3,지난해,6.035531996264341e-4
4,지난해,0.0034125121215328805
5,지난해,0.0019744799433828847
6,지난해,0.0042879633556726585
7,지난해,3.3384775277001686e-4
8,지난해,0.003812799352617616
9,지난해,0.002800375616961489
1,자리,6.177024102484228e-7
2,자리,8.450948186556692e-13
3,자리,9.23971117296831e-6
4,자리,5.042435035964469e-4
5,자리,3.6875550528355243e-4
6,자리,0.0037014645998819976
7,자리,6.273893289242959e-4
8,자리,0.002080637735411832
9,자리,2.5287796800699974e-4
1,업계,1.8993273446276417e-16
2,업계,6.6501626958478e-98
3,업계,1.5352110283824865e-4
4,업계,1.1340636016898862e-37
5,업계,3.016646007042242e-4
6,업계,0.0016206106168772144
7,업계,4.92531831217161e-4
8,업계,6.048560404046633e-5
9,업계,3.661080937802766e-4
1,여론,9.427413086826363e-15
2,여론,0.0016728083790849006
3,여론,0.00245140343298268
4,여론,0.0010462825536452923
5,여론,0.0016107736699818328
6,여론,4.965279245455612e-4
7,여론,3.62774304187618e-4
8,여론,6.182904343639439e-15
9,여론,3.165835017427421e-5
1,영향,0.0013903287350131798
2,영향,1.0920807690038207e-5
3,영향,6.248637215488441e-4
4,영향,2.3094671188089437e-4
5,영향,5.610666720784782e-4
6,영향,0.002327731228864158
7,영향,6.824410039737045e-8
8,영향,8.464816973318016e-4
9,영향,0.0018201269249131908
1,요구,0.004178110654733802
2,요구,7.049335697601229e-4
3,요구,0.002003241919930608
4,요구,0.0011746568890281324
5,요구,0.0023062103254358006
6,요구,0.003082105550220483
7,요구,0.0012829210654554605
8,요구,0.002177423682198472
9,요구,6.851675244173332e-4
1,취업제한,9.33355847634268e-4
2,취업제한,1.2159135501640593e-51
3,취업제한,2.72526304638209e-172
4,취업제한,1.3013561696734431e-27
5,취업제한,1.9911061286054946e-39
6,취업제한,0.0011766503096888733
7,취업제한,1.5251254666008576e-38
8,취업제한,7.866947387780075e-108
9,취업제한,5.559805846392509e-7
1,경조사비,1.1401269216471373e-29
2,경조사비,5.031853470180216e-34
3,경조사비,5.761850126459361e-38
4,경조사비,4.573796835845251e-21
5,경조사비,0.0014019684783336088
6,경조사비,9.217014315157864e-4
7,경조사비,1.0743514441229947e-181
8,경조사비,3.526748484013788e-161
9,경조사비,1.7938806972643802e-43
1,영향력,0.0026849171806934222
2,영향력,1.46951096948256e-15
3,영향력,1.542117449076803e-4
4,영향력,4.08628726502412e-13
5,영향력,4.151123165188265e-4
6,영향력,0.0013567538399069793
7,영향력,2.6979477651154423e-12
8,영향력,1.7458038858080604e-4
9,영향력,5.061494427663757e-4
1,행사,0.0041096353618121145
2,행사,1.3942533531257285e-15
3,행사,1.817762695357513e-4
4,행사,1.978867790453163e-6
5,행사,2.4181675065447497e-4
6,행사,0.0011537748019924319
7,행사,1.4974430324402655e-7
8,행사,1.2744421300015218e-9
9,행사,1.0289316725393466e-7
1,올해,9.400942937822855e-4
2,올해,7.272497832413268e-4
3,올해,5.47959906153989e-4
4,올해,1.887432112452844e-15
5,올해,2.5563787384634475e-4
6,올해,0.0022455268926642245
7,올해,6.495209889137143e-9
8,올해,2.1705697349954826e-4
9,올해,0.0010389437467071693
1,감독,7.46533957597491e-16
2,감독,3.4075737755781676e-30
3,감독,1.7065841516524768e-4
4,감독,6.231702494598245e-4
5,감독,5.577937648830504e-20
6,감독,2.9928729450988216e-4
7,감독,0.0011735578787551446
8,감독,0.0012950762448278423
9,감독,9.617776120364127e-4
1,그룹,4.1220827997533137e-22
2,그룹,1.8063267411185902e-19
3,그룹,7.364084200548564e-7
4,그룹,6.563470921287142e-23
5,그룹,3.309795719411456e-175
6,그룹,4.1907265894090476e-4
7,그룹,4.575643827052194e-47
8,그룹,0.0014848654809425982
9,그룹,5.212950140586163e-10
1,미국,1.4587921139261887e-4
2,미국,1.1167270482679054e-10
3,미국,7.0797527522902105e-6
4,미국,4.5670407647563377e-4
5,미국,2.2274528647904233e-4
6,미국,0.0012266979260830847
7,미국,2.432568889657332e-36
8,미국,7.86826887924856e-4
9,미국,0.0018263932379946942
1,이론,6.082219505938818e-13
2,이론,3.751127219348472e-7
3,이론,1.964902906959469e-23
4,이론,2.284568115941106e-27
5,이론,2.706563633798796e-4
6,이론,9.543681894780315e-9
7,이론,2.699112831747071e-15
8,이론,1.5143269489955823e-7
9,이론,8.253619435514102e-4
1,정치인,7.526872799860291e-11
2,정치인,3.4535265576874975e-21
3,정치인,7.696618715378911e-25
4,정치인,0.0010144188173671633
5,정치인,2.263208213586989e-6
6,정치인,6.255263279704708e-36
7,정치인,2.0561041746380842e-32
8,정치인,1.7129337887056317e-4
9,정치인,0.0021738161460120357
1,기관장,0.003505899503304952
2,기관장,0.001791371388457997
3,기관장,2.1437319834209186e-13
4,기관장,1.2706492889215539e-26
5,기관장,2.0006339523693934e-14
6,기관장,0.0010499224755979373
7,기관장,3.997011423107692e-4
8,기관장,9.193447924019934e-4
9,기관장,1.3193728552488357e-4
1,학계,4.33992857884389e-25
2,학계,3.1881971505477427e-77
3,학계,3.968481611559737e-190
4,학계,6.89322972057337e-20
5,학계,1.6047517794055072e-193
6,학계,5.300659048606314e-31
7,학계,2.0008974579038824e-38
8,학계,2.0931235198841515e-12
9,학계,8.255460818547669e-4
1,대안,2.0292991292745048e-4
2,대안,2.0172902461186066e-9
3,대안,1.5570669507741303e-4
4,대안,6.266526582011196e-16
5,대안,4.4263642584109513e-4
6,대안,2.327524907584798e-4
7,대안,1.4851414542777202e-8
8,대안,2.93537478391035e-4
9,대안,8.561409909868611e-4
1,삭제,4.4833746739837574e-4
2,삭제,5.540727781152257e-10
3,삭제,2.062004887140454e-5
4,삭제,0.002468641557074755
5,삭제,0.0018107289100694577
6,삭제,2.7432097529697404e-11
7,삭제,1.3919870729616615e-45
8,삭제,3.6297347996276106e-21
9,삭제,3.5346585882907165e-46
1,박물관,1.9609962454304919e-84
2,박물관,4.526830904827383e-198
3,박물관,1.08231588843969e-192
4,박물관,0.0012368195554840387
5,박물관,9.875518077144285e-199
6,박물관,6.3113324349979756e-192
7,박물관,7.668860106083228e-195
8,박물관,5.5827308804115605e-188
9,박물관,1.5869738947719529e-195
1,객관,3.9921009624728584e-79
2,객관,1.7272750218033015e-17
3,객관,2.5980495806161293e-4
4,객관,0.0010591906931660536
5,객관,4.3954919665464927e-41
6,객관,8.86144859120681e-174
7,객관,8.280328211974673e-21
8,객관,1.745803885877322e-4
9,객관,2.8572608265101134e-4
1,실현,1.7807637419956092e-11
2,실현,3.320539340583252e-4
3,실현,6.23165341972262e-8
4,실현,0.0017277842115563894
5,실현,1.4817808514492522e-9
6,실현,3.592658908862729e-4
7,실현,4.2207099717377517e-4
8,실현,8.257365265370923e-51
9,실현,8.737927190018166e-4
1,대변인,3.669228161938172e-39
2,대변인,7.57093024829485e-4
3,대변인,0.0019613855543238507
4,대변인,0.0016721818368571428
5,대변인,1.0098364486754148e-16
6,대변인,6.350919461677227e-27
7,대변인,2.0111526554871466e-4
8,대변인,7.569217230130452e-4
9,대변인,4.6544512520556036e-163
1,송언석,6.784796767087353e-26
2,송언석,2.0740183892245183e-23
3,송언석,7.122931105924397e-67
4,송언석,0.0026282415554035815
5,송언석,6.762912294627943e-27
6,송언석,6.449430349336615e-183
7,송언석,2.7790378192752074e-48
8,송언석,2.3061751366222854e-49
9,송언석,3.2268123199180577e-34
1,차원,1.075038755282751e-4
2,차원,1.3489212597986295e-10
3,차원,0.0012803308699499837
4,차원,0.0012564485040588186
5,차원,0.0010497079975673581
6,차원,0.0018961222222664525
7,차원,4.079622891647794e-7
8,차원,6.845665110941441e-4
9,차원,4.2828631078135844e-4
1,확충,3.1821756842377263e-184
2,확충,1.0744304595574176e-185
3,확충,8.926893360297963e-180
4,확충,6.184097777437582e-4
5,확충,6.263102594115464e-181
